service pair,TCP
8caf6439fadc4336881e80b5a0c25c7e <-> 41f52d577cbb4fc095b1e3d0027dcab5,0.0
0b5a4c6356954095b88c0dcc15dc5c5f <-> 21b882e8509446a99784383db18b7a2b,0.0
506b7918bbe84430b9dd21ddf446aa32 <-> b0ee407dad4248bf90947f496fac7732,0.0
b91ccfa6aecb40e99b36fe9f0b999fd6 <-> 23c23190cd4a4226a647a2f53b6ae45d,0.0
8caf6439fadc4336881e80b5a0c25c7e <-> c44ee1d61c294b4e857d27b94c3942e5,0.0
1a7d6dc174ad45469048cbd580c67e36 <-> 2a27a97bf6b948f4b02f8c278335e6f4,0.0
7448396e800b48649223d2e4798e03e6 <-> 62830a3beec94e329815936d245b2fe5,0.0
d24d0dc9413b4dd290e6756f27b8a2a0 <-> f67d4ca6504f4335880b3085f6d0b146,0.0
7448396e800b48649223d2e4798e03e6 <-> f2a0d8446e714e19aa12a11e4d527880,0.0
e0e337cb216f4737aaab72d03b2bcfc2 <-> f67d4ca6504f4335880b3085f6d0b146,0.0
86141c6c1ca0424199a2b99139be183b <-> 15673e2d9ef5406f9b18eae317e89913,0.0
f2a0d8446e714e19aa12a11e4d527880 <-> 558ad86b82ac47818878f0a45f0fb642,0.0
90133ae2cd594306be2dd7e8366a98a9 <-> e0e337cb216f4737aaab72d03b2bcfc2,0.0
41f52d577cbb4fc095b1e3d0027dcab5 <-> 0dd6fef1d1284f8f90eb482354f6ed97,0.0
23c23190cd4a4226a647a2f53b6ae45d <-> c86459218daa44bfa45826ed2fbb42d9,0.0
90133ae2cd594306be2dd7e8366a98a9 <-> 2a27a97bf6b948f4b02f8c278335e6f4,0.0
d566f7d556384bbab22b1d0c564f51e0 <-> a4155b0dd30c4452b9b1ede892030cac,0.0
7448396e800b48649223d2e4798e03e6 <-> 2a27a97bf6b948f4b02f8c278335e6f4,0.0
558ad86b82ac47818878f0a45f0fb642 <-> f67d4ca6504f4335880b3085f6d0b146,0.0
d566f7d556384bbab22b1d0c564f51e0 <-> 4450ad47454540ceacf0a12019624304,0.0
4450ad47454540ceacf0a12019624304 <-> a4155b0dd30c4452b9b1ede892030cac,0.0
21b882e8509446a99784383db18b7a2b <-> bb305c4c16f9462ca078ef7d25cd9aa9,0.0
01ceae3977254563a290c52b868f3d6c <-> 1a7d6dc174ad45469048cbd580c67e36,0.0
90133ae2cd594306be2dd7e8366a98a9 <-> c86459218daa44bfa45826ed2fbb42d9,0.0
23c23190cd4a4226a647a2f53b6ae45d <-> 41f52d577cbb4fc095b1e3d0027dcab5,0.0
f2a0d8446e714e19aa12a11e4d527880 <-> 4ad89a85e6df4c68b5895450f7bd2686,0.0
90133ae2cd594306be2dd7e8366a98a9 <-> 4921524b856743e7a2c59c048cbca69d,0.0
c44ee1d61c294b4e857d27b94c3942e5 <-> 0dd6fef1d1284f8f90eb482354f6ed97,0.0
90133ae2cd594306be2dd7e8366a98a9 <-> 0dd6fef1d1284f8f90eb482354f6ed97,0.0
d566f7d556384bbab22b1d0c564f51e0 <-> da489fae8b0e4b97bcc05a002a69b0d7,0.0
01ceae3977254563a290c52b868f3d6c <-> 83e5b60efe91477fa5f767cdf30c4c01,0.0
f67d4ca6504f4335880b3085f6d0b146 <-> 15673e2d9ef5406f9b18eae317e89913,0.0
c86459218daa44bfa45826ed2fbb42d9 <-> b7f15166066f497eba790e96680de68e,0.0
7448396e800b48649223d2e4798e03e6 <-> b7f15166066f497eba790e96680de68e,0.0
12867b57696747a5bbe84751650fba14 <-> b91ccfa6aecb40e99b36fe9f0b999fd6,0.0
423d8562e18e4da8b8bc44a817e759c2 <-> 4ad89a85e6df4c68b5895450f7bd2686,0.0
423b36c01e15449889aefcb350fc9293 <-> 15673e2d9ef5406f9b18eae317e89913,0.0
423b36c01e15449889aefcb350fc9293 <-> 0af303ca12f74cffb704f28d649ecb48,0.0
12867b57696747a5bbe84751650fba14 <-> 21b882e8509446a99784383db18b7a2b,0.0
1a7d6dc174ad45469048cbd580c67e36 <-> 0dd6fef1d1284f8f90eb482354f6ed97,0.0
e0e337cb216f4737aaab72d03b2bcfc2 <-> 0af303ca12f74cffb704f28d649ecb48,0.0
da489fae8b0e4b97bcc05a002a69b0d7 <-> 7448396e800b48649223d2e4798e03e6,0.0
8caf6439fadc4336881e80b5a0c25c7e <-> f2a0d8446e714e19aa12a11e4d527880,0.0
21b882e8509446a99784383db18b7a2b <-> 15673e2d9ef5406f9b18eae317e89913,0.0
8caf6439fadc4336881e80b5a0c25c7e <-> 62830a3beec94e329815936d245b2fe5,0.0
23c23190cd4a4226a647a2f53b6ae45d <-> b0ee407dad4248bf90947f496fac7732,0.0
bb305c4c16f9462ca078ef7d25cd9aa9 <-> 4d0289dd2d874c19b25af4c021ed65a6,0.0
506b7918bbe84430b9dd21ddf446aa32 <-> b7f15166066f497eba790e96680de68e,0.0
4d0289dd2d874c19b25af4c021ed65a6 <-> b7f15166066f497eba790e96680de68e,0.0
506b7918bbe84430b9dd21ddf446aa32 <-> 558ad86b82ac47818878f0a45f0fb642,0.0
cc0f327c8e504e4a9c5aaff0c0652d71 <-> f67d4ca6504f4335880b3085f6d0b146,0.0
21b882e8509446a99784383db18b7a2b <-> cc0f327c8e504e4a9c5aaff0c0652d71,0.0
1a7d6dc174ad45469048cbd580c67e36 <-> 41f52d577cbb4fc095b1e3d0027dcab5,0.0
d24d0dc9413b4dd290e6756f27b8a2a0 <-> c44ee1d61c294b4e857d27b94c3942e5,0.0
4ad89a85e6df4c68b5895450f7bd2686 <-> 83e5b60efe91477fa5f767cdf30c4c01,0.0
8caf6439fadc4336881e80b5a0c25c7e <-> 0af303ca12f74cffb704f28d649ecb48,0.0
23c23190cd4a4226a647a2f53b6ae45d <-> 4d0289dd2d874c19b25af4c021ed65a6,0.0
fe0b5dfab9db4a25b6deddff43e379a0 <-> f67d4ca6504f4335880b3085f6d0b146,0.0
da489fae8b0e4b97bcc05a002a69b0d7 <-> fe0b5dfab9db4a25b6deddff43e379a0,0.0
21b882e8509446a99784383db18b7a2b <-> 4450ad47454540ceacf0a12019624304,0.0
bb305c4c16f9462ca078ef7d25cd9aa9 <-> f2a0d8446e714e19aa12a11e4d527880,0.0
bb305c4c16f9462ca078ef7d25cd9aa9 <-> 23c23190cd4a4226a647a2f53b6ae45d,0.0
90133ae2cd594306be2dd7e8366a98a9 <-> 15673e2d9ef5406f9b18eae317e89913,0.0
5b8c9002a87349738e8d3ec30cbcf79c <-> 4450ad47454540ceacf0a12019624304,0.0
23c23190cd4a4226a647a2f53b6ae45d <-> 15673e2d9ef5406f9b18eae317e89913,0.0
2a27a97bf6b948f4b02f8c278335e6f4 <-> 0af303ca12f74cffb704f28d649ecb48,0.0
21b882e8509446a99784383db18b7a2b <-> 558ad86b82ac47818878f0a45f0fb642,0.0
8caf6439fadc4336881e80b5a0c25c7e <-> a4155b0dd30c4452b9b1ede892030cac,0.0
0b5a4c6356954095b88c0dcc15dc5c5f <-> b0ee407dad4248bf90947f496fac7732,0.0
da489fae8b0e4b97bcc05a002a69b0d7 <-> cc0f327c8e504e4a9c5aaff0c0652d71,0.0
bb305c4c16f9462ca078ef7d25cd9aa9 <-> 4450ad47454540ceacf0a12019624304,0.0
7448396e800b48649223d2e4798e03e6 <-> c44ee1d61c294b4e857d27b94c3942e5,0.0
46484f943b9840568639b5c11cd9c082 <-> b0ee407dad4248bf90947f496fac7732,0.0
86141c6c1ca0424199a2b99139be183b <-> 5b8c9002a87349738e8d3ec30cbcf79c,0.0
8caf6439fadc4336881e80b5a0c25c7e <-> c92b371311024807b0e94bd8ebc14a9f,0.0
bb305c4c16f9462ca078ef7d25cd9aa9 <-> 7448396e800b48649223d2e4798e03e6,0.0
8caf6439fadc4336881e80b5a0c25c7e <-> 21b882e8509446a99784383db18b7a2b,0.0
b91ccfa6aecb40e99b36fe9f0b999fd6 <-> 2a27a97bf6b948f4b02f8c278335e6f4,0.0
cc0f327c8e504e4a9c5aaff0c0652d71 <-> 0dd6fef1d1284f8f90eb482354f6ed97,0.0
4ad89a85e6df4c68b5895450f7bd2686 <-> 62830a3beec94e329815936d245b2fe5,0.0
b0ee407dad4248bf90947f496fac7732 <-> 4d0289dd2d874c19b25af4c021ed65a6,0.0
01ceae3977254563a290c52b868f3d6c <-> c92b371311024807b0e94bd8ebc14a9f,0.0
0b5a4c6356954095b88c0dcc15dc5c5f <-> 41f52d577cbb4fc095b1e3d0027dcab5,0.0
f67d4ca6504f4335880b3085f6d0b146 <-> 62830a3beec94e329815936d245b2fe5,0.0
506b7918bbe84430b9dd21ddf446aa32 <-> c92b371311024807b0e94bd8ebc14a9f,0.0
b0ee407dad4248bf90947f496fac7732 <-> 41f52d577cbb4fc095b1e3d0027dcab5,0.0
506b7918bbe84430b9dd21ddf446aa32 <-> 90133ae2cd594306be2dd7e8366a98a9,0.0
8caf6439fadc4336881e80b5a0c25c7e <-> 0a29a293ae7f43e6a5678bfe2a6274ad,0.0
46484f943b9840568639b5c11cd9c082 <-> 558ad86b82ac47818878f0a45f0fb642,0.0
423d8562e18e4da8b8bc44a817e759c2 <-> 4921524b856743e7a2c59c048cbca69d,0.0
4921524b856743e7a2c59c048cbca69d <-> 15673e2d9ef5406f9b18eae317e89913,0.0
c92b371311024807b0e94bd8ebc14a9f <-> 558ad86b82ac47818878f0a45f0fb642,0.0
423b36c01e15449889aefcb350fc9293 <-> b7f15166066f497eba790e96680de68e,0.0
23c23190cd4a4226a647a2f53b6ae45d <-> 1a7d6dc174ad45469048cbd580c67e36,0.0
da489fae8b0e4b97bcc05a002a69b0d7 <-> f67d4ca6504f4335880b3085f6d0b146,0.0
423d8562e18e4da8b8bc44a817e759c2 <-> f67d4ca6504f4335880b3085f6d0b146,0.0
01ceae3977254563a290c52b868f3d6c <-> 2a27a97bf6b948f4b02f8c278335e6f4,0.0
21b882e8509446a99784383db18b7a2b <-> fe0b5dfab9db4a25b6deddff43e379a0,0.0
5b8c9002a87349738e8d3ec30cbcf79c <-> b7f15166066f497eba790e96680de68e,0.0
bb305c4c16f9462ca078ef7d25cd9aa9 <-> cc0f327c8e504e4a9c5aaff0c0652d71,0.0
46484f943b9840568639b5c11cd9c082 <-> fe0b5dfab9db4a25b6deddff43e379a0,0.0
46484f943b9840568639b5c11cd9c082 <-> 15673e2d9ef5406f9b18eae317e89913,0.0
4450ad47454540ceacf0a12019624304 <-> 2a27a97bf6b948f4b02f8c278335e6f4,0.0
21b882e8509446a99784383db18b7a2b <-> 4d0289dd2d874c19b25af4c021ed65a6,0.0
23c23190cd4a4226a647a2f53b6ae45d <-> 4921524b856743e7a2c59c048cbca69d,0.0
f2a0d8446e714e19aa12a11e4d527880 <-> 2a27a97bf6b948f4b02f8c278335e6f4,0.0
e0e337cb216f4737aaab72d03b2bcfc2 <-> c44ee1d61c294b4e857d27b94c3942e5,0.0
cc0f327c8e504e4a9c5aaff0c0652d71 <-> 62830a3beec94e329815936d245b2fe5,0.0
fe0b5dfab9db4a25b6deddff43e379a0 <-> c86459218daa44bfa45826ed2fbb42d9,0.0
d566f7d556384bbab22b1d0c564f51e0 <-> 41f52d577cbb4fc095b1e3d0027dcab5,0.0
0b5a4c6356954095b88c0dcc15dc5c5f <-> 1a7d6dc174ad45469048cbd580c67e36,0.0
506b7918bbe84430b9dd21ddf446aa32 <-> c86459218daa44bfa45826ed2fbb42d9,0.0
90133ae2cd594306be2dd7e8366a98a9 <-> c92b371311024807b0e94bd8ebc14a9f,0.0
da489fae8b0e4b97bcc05a002a69b0d7 <-> b7f15166066f497eba790e96680de68e,0.0
90133ae2cd594306be2dd7e8366a98a9 <-> 8caf6439fadc4336881e80b5a0c25c7e,0.0
d566f7d556384bbab22b1d0c564f51e0 <-> 62830a3beec94e329815936d245b2fe5,0.0
46484f943b9840568639b5c11cd9c082 <-> 5b8c9002a87349738e8d3ec30cbcf79c,0.0
01ceae3977254563a290c52b868f3d6c <-> 62830a3beec94e329815936d245b2fe5,0.0
a4155b0dd30c4452b9b1ede892030cac <-> 2a27a97bf6b948f4b02f8c278335e6f4,0.0
da489fae8b0e4b97bcc05a002a69b0d7 <-> 21b882e8509446a99784383db18b7a2b,0.0
8caf6439fadc4336881e80b5a0c25c7e <-> b0ee407dad4248bf90947f496fac7732,0.0
c86459218daa44bfa45826ed2fbb42d9 <-> 558ad86b82ac47818878f0a45f0fb642,0.0
0b5a4c6356954095b88c0dcc15dc5c5f <-> b7f15166066f497eba790e96680de68e,0.0
46484f943b9840568639b5c11cd9c082 <-> c44ee1d61c294b4e857d27b94c3942e5,0.0
b91ccfa6aecb40e99b36fe9f0b999fd6 <-> 41f52d577cbb4fc095b1e3d0027dcab5,0.0
506b7918bbe84430b9dd21ddf446aa32 <-> d24d0dc9413b4dd290e6756f27b8a2a0,0.0
d566f7d556384bbab22b1d0c564f51e0 <-> c44ee1d61c294b4e857d27b94c3942e5,0.0
a4155b0dd30c4452b9b1ede892030cac <-> b7f15166066f497eba790e96680de68e,0.0
e0e337cb216f4737aaab72d03b2bcfc2 <-> 4450ad47454540ceacf0a12019624304,0.0
b91ccfa6aecb40e99b36fe9f0b999fd6 <-> d24d0dc9413b4dd290e6756f27b8a2a0,0.0
b91ccfa6aecb40e99b36fe9f0b999fd6 <-> 86141c6c1ca0424199a2b99139be183b,0.0
01ceae3977254563a290c52b868f3d6c <-> 0a29a293ae7f43e6a5678bfe2a6274ad,0.0
b91ccfa6aecb40e99b36fe9f0b999fd6 <-> 558ad86b82ac47818878f0a45f0fb642,0.0
c92b371311024807b0e94bd8ebc14a9f <-> 23c23190cd4a4226a647a2f53b6ae45d,0.0
d566f7d556384bbab22b1d0c564f51e0 <-> 423b36c01e15449889aefcb350fc9293,0.0
90133ae2cd594306be2dd7e8366a98a9 <-> f67d4ca6504f4335880b3085f6d0b146,0.0
8caf6439fadc4336881e80b5a0c25c7e <-> fe0b5dfab9db4a25b6deddff43e379a0,0.0
c86459218daa44bfa45826ed2fbb42d9 <-> 4450ad47454540ceacf0a12019624304,0.0
a4155b0dd30c4452b9b1ede892030cac <-> 0dd6fef1d1284f8f90eb482354f6ed97,0.0
23c23190cd4a4226a647a2f53b6ae45d <-> 62830a3beec94e329815936d245b2fe5,0.0
01ceae3977254563a290c52b868f3d6c <-> e0e337cb216f4737aaab72d03b2bcfc2,0.0
21b882e8509446a99784383db18b7a2b <-> 86141c6c1ca0424199a2b99139be183b,0.0
86141c6c1ca0424199a2b99139be183b <-> 4ad89a85e6df4c68b5895450f7bd2686,0.0
0a29a293ae7f43e6a5678bfe2a6274ad <-> 4450ad47454540ceacf0a12019624304,0.0
86141c6c1ca0424199a2b99139be183b <-> 7448396e800b48649223d2e4798e03e6,0.0
c86459218daa44bfa45826ed2fbb42d9 <-> 1a7d6dc174ad45469048cbd580c67e36,0.0
d566f7d556384bbab22b1d0c564f51e0 <-> f2a0d8446e714e19aa12a11e4d527880,0.0
4921524b856743e7a2c59c048cbca69d <-> b7f15166066f497eba790e96680de68e,0.0
90133ae2cd594306be2dd7e8366a98a9 <-> 1a7d6dc174ad45469048cbd580c67e36,0.0
b0ee407dad4248bf90947f496fac7732 <-> 2a27a97bf6b948f4b02f8c278335e6f4,0.0
12867b57696747a5bbe84751650fba14 <-> 7448396e800b48649223d2e4798e03e6,0.0
bb305c4c16f9462ca078ef7d25cd9aa9 <-> 83e5b60efe91477fa5f767cdf30c4c01,0.0
4921524b856743e7a2c59c048cbca69d <-> 423b36c01e15449889aefcb350fc9293,0.0
d24d0dc9413b4dd290e6756f27b8a2a0 <-> 4d0289dd2d874c19b25af4c021ed65a6,0.0
0b5a4c6356954095b88c0dcc15dc5c5f <-> a4155b0dd30c4452b9b1ede892030cac,0.0
12867b57696747a5bbe84751650fba14 <-> 62830a3beec94e329815936d245b2fe5,0.0
1a7d6dc174ad45469048cbd580c67e36 <-> c44ee1d61c294b4e857d27b94c3942e5,0.0
558ad86b82ac47818878f0a45f0fb642 <-> 5b8c9002a87349738e8d3ec30cbcf79c,0.0
c86459218daa44bfa45826ed2fbb42d9 <-> 2a27a97bf6b948f4b02f8c278335e6f4,0.0
b0ee407dad4248bf90947f496fac7732 <-> b7f15166066f497eba790e96680de68e,0.0
46484f943b9840568639b5c11cd9c082 <-> 4d0289dd2d874c19b25af4c021ed65a6,0.0
423d8562e18e4da8b8bc44a817e759c2 <-> b7f15166066f497eba790e96680de68e,0.0
b91ccfa6aecb40e99b36fe9f0b999fd6 <-> 0dd6fef1d1284f8f90eb482354f6ed97,0.0
01ceae3977254563a290c52b868f3d6c <-> 4ad89a85e6df4c68b5895450f7bd2686,0.0
4ad89a85e6df4c68b5895450f7bd2686 <-> 423b36c01e15449889aefcb350fc9293,0.0
b91ccfa6aecb40e99b36fe9f0b999fd6 <-> 62830a3beec94e329815936d245b2fe5,0.0
8caf6439fadc4336881e80b5a0c25c7e <-> e0e337cb216f4737aaab72d03b2bcfc2,0.0
c92b371311024807b0e94bd8ebc14a9f <-> fe0b5dfab9db4a25b6deddff43e379a0,0.0
1a7d6dc174ad45469048cbd580c67e36 <-> cc0f327c8e504e4a9c5aaff0c0652d71,0.0
fe0b5dfab9db4a25b6deddff43e379a0 <-> 423b36c01e15449889aefcb350fc9293,0.0
90133ae2cd594306be2dd7e8366a98a9 <-> 86141c6c1ca0424199a2b99139be183b,0.0
5b8c9002a87349738e8d3ec30cbcf79c <-> 2a27a97bf6b948f4b02f8c278335e6f4,0.0
bb305c4c16f9462ca078ef7d25cd9aa9 <-> c92b371311024807b0e94bd8ebc14a9f,0.0
46484f943b9840568639b5c11cd9c082 <-> da489fae8b0e4b97bcc05a002a69b0d7,0.0
f2a0d8446e714e19aa12a11e4d527880 <-> 4450ad47454540ceacf0a12019624304,0.0
12867b57696747a5bbe84751650fba14 <-> 1a7d6dc174ad45469048cbd580c67e36,0.0
01ceae3977254563a290c52b868f3d6c <-> 0af303ca12f74cffb704f28d649ecb48,0.0
46484f943b9840568639b5c11cd9c082 <-> 83e5b60efe91477fa5f767cdf30c4c01,0.0
423d8562e18e4da8b8bc44a817e759c2 <-> bb305c4c16f9462ca078ef7d25cd9aa9,0.0
0b5a4c6356954095b88c0dcc15dc5c5f <-> 86141c6c1ca0424199a2b99139be183b,0.0
506b7918bbe84430b9dd21ddf446aa32 <-> c44ee1d61c294b4e857d27b94c3942e5,0.0
da489fae8b0e4b97bcc05a002a69b0d7 <-> b0ee407dad4248bf90947f496fac7732,0.0
5b8c9002a87349738e8d3ec30cbcf79c <-> 62830a3beec94e329815936d245b2fe5,0.0
23c23190cd4a4226a647a2f53b6ae45d <-> 4ad89a85e6df4c68b5895450f7bd2686,0.0
fe0b5dfab9db4a25b6deddff43e379a0 <-> 5b8c9002a87349738e8d3ec30cbcf79c,0.0
506b7918bbe84430b9dd21ddf446aa32 <-> f67d4ca6504f4335880b3085f6d0b146,0.0
b91ccfa6aecb40e99b36fe9f0b999fd6 <-> bb305c4c16f9462ca078ef7d25cd9aa9,0.0
62830a3beec94e329815936d245b2fe5 <-> 2a27a97bf6b948f4b02f8c278335e6f4,0.0
bb305c4c16f9462ca078ef7d25cd9aa9 <-> 0dd6fef1d1284f8f90eb482354f6ed97,0.0
12867b57696747a5bbe84751650fba14 <-> 4d0289dd2d874c19b25af4c021ed65a6,0.0
c44ee1d61c294b4e857d27b94c3942e5 <-> 41f52d577cbb4fc095b1e3d0027dcab5,0.0
c86459218daa44bfa45826ed2fbb42d9 <-> 41f52d577cbb4fc095b1e3d0027dcab5,0.0
21b882e8509446a99784383db18b7a2b <-> 5b8c9002a87349738e8d3ec30cbcf79c,0.0
fe0b5dfab9db4a25b6deddff43e379a0 <-> 0af303ca12f74cffb704f28d649ecb48,0.0
423d8562e18e4da8b8bc44a817e759c2 <-> c92b371311024807b0e94bd8ebc14a9f,0.0
12867b57696747a5bbe84751650fba14 <-> 15673e2d9ef5406f9b18eae317e89913,0.0
0a29a293ae7f43e6a5678bfe2a6274ad <-> c86459218daa44bfa45826ed2fbb42d9,0.0
f2a0d8446e714e19aa12a11e4d527880 <-> f67d4ca6504f4335880b3085f6d0b146,0.0
23c23190cd4a4226a647a2f53b6ae45d <-> 5b8c9002a87349738e8d3ec30cbcf79c,0.0
0b5a4c6356954095b88c0dcc15dc5c5f <-> 4921524b856743e7a2c59c048cbca69d,0.0
cc0f327c8e504e4a9c5aaff0c0652d71 <-> b7f15166066f497eba790e96680de68e,0.0
41f52d577cbb4fc095b1e3d0027dcab5 <-> 15673e2d9ef5406f9b18eae317e89913,0.0
90133ae2cd594306be2dd7e8366a98a9 <-> b91ccfa6aecb40e99b36fe9f0b999fd6,0.0
01ceae3977254563a290c52b868f3d6c <-> 12867b57696747a5bbe84751650fba14,0.0
fe0b5dfab9db4a25b6deddff43e379a0 <-> 41f52d577cbb4fc095b1e3d0027dcab5,0.0
f67d4ca6504f4335880b3085f6d0b146 <-> 423b36c01e15449889aefcb350fc9293,0.0
558ad86b82ac47818878f0a45f0fb642 <-> 4921524b856743e7a2c59c048cbca69d,0.0
b91ccfa6aecb40e99b36fe9f0b999fd6 <-> c86459218daa44bfa45826ed2fbb42d9,0.0
23c23190cd4a4226a647a2f53b6ae45d <-> f67d4ca6504f4335880b3085f6d0b146,0.0
90133ae2cd594306be2dd7e8366a98a9 <-> bb305c4c16f9462ca078ef7d25cd9aa9,0.0
cc0f327c8e504e4a9c5aaff0c0652d71 <-> 4d0289dd2d874c19b25af4c021ed65a6,0.0
1a7d6dc174ad45469048cbd580c67e36 <-> 4ad89a85e6df4c68b5895450f7bd2686,0.0
f2a0d8446e714e19aa12a11e4d527880 <-> a4155b0dd30c4452b9b1ede892030cac,0.0
f2a0d8446e714e19aa12a11e4d527880 <-> cc0f327c8e504e4a9c5aaff0c0652d71,0.0
86141c6c1ca0424199a2b99139be183b <-> d24d0dc9413b4dd290e6756f27b8a2a0,0.0
fe0b5dfab9db4a25b6deddff43e379a0 <-> 1a7d6dc174ad45469048cbd580c67e36,0.0
0a29a293ae7f43e6a5678bfe2a6274ad <-> 2a27a97bf6b948f4b02f8c278335e6f4,0.0
86141c6c1ca0424199a2b99139be183b <-> 558ad86b82ac47818878f0a45f0fb642,0.0
8caf6439fadc4336881e80b5a0c25c7e <-> c86459218daa44bfa45826ed2fbb42d9,0.0
4450ad47454540ceacf0a12019624304 <-> 15673e2d9ef5406f9b18eae317e89913,0.0
c86459218daa44bfa45826ed2fbb42d9 <-> 62830a3beec94e329815936d245b2fe5,0.0
c44ee1d61c294b4e857d27b94c3942e5 <-> 15673e2d9ef5406f9b18eae317e89913,0.0
bb305c4c16f9462ca078ef7d25cd9aa9 <-> c44ee1d61c294b4e857d27b94c3942e5,0.0
12867b57696747a5bbe84751650fba14 <-> 8caf6439fadc4336881e80b5a0c25c7e,0.0
0b5a4c6356954095b88c0dcc15dc5c5f <-> d24d0dc9413b4dd290e6756f27b8a2a0,0.0
90133ae2cd594306be2dd7e8366a98a9 <-> cc0f327c8e504e4a9c5aaff0c0652d71,0.0
12867b57696747a5bbe84751650fba14 <-> b7f15166066f497eba790e96680de68e,0.0
7448396e800b48649223d2e4798e03e6 <-> a4155b0dd30c4452b9b1ede892030cac,0.0
b0ee407dad4248bf90947f496fac7732 <-> 83e5b60efe91477fa5f767cdf30c4c01,0.0
c92b371311024807b0e94bd8ebc14a9f <-> 5b8c9002a87349738e8d3ec30cbcf79c,0.0
12867b57696747a5bbe84751650fba14 <-> e0e337cb216f4737aaab72d03b2bcfc2,0.0
b0ee407dad4248bf90947f496fac7732 <-> 4450ad47454540ceacf0a12019624304,0.0
23c23190cd4a4226a647a2f53b6ae45d <-> a4155b0dd30c4452b9b1ede892030cac,0.0
12867b57696747a5bbe84751650fba14 <-> 558ad86b82ac47818878f0a45f0fb642,0.0
558ad86b82ac47818878f0a45f0fb642 <-> 41f52d577cbb4fc095b1e3d0027dcab5,0.0
c92b371311024807b0e94bd8ebc14a9f <-> b7f15166066f497eba790e96680de68e,0.0
c44ee1d61c294b4e857d27b94c3942e5 <-> b7f15166066f497eba790e96680de68e,0.0
21b882e8509446a99784383db18b7a2b <-> b0ee407dad4248bf90947f496fac7732,0.0
d566f7d556384bbab22b1d0c564f51e0 <-> cc0f327c8e504e4a9c5aaff0c0652d71,0.0
d24d0dc9413b4dd290e6756f27b8a2a0 <-> 62830a3beec94e329815936d245b2fe5,0.0
da489fae8b0e4b97bcc05a002a69b0d7 <-> 4450ad47454540ceacf0a12019624304,0.0
